0.26746506986,0.255319148936,0.0373705538046,0.0,0.194605009634,18.1163671874,-0.0193561782655,0.571782178218
0.194605009634,0.25,0.00750055151114,0.0,0.206563706564,17.286243554,-0.0474459889857,0.523341523342
0.206563706564,0.244897959184,-0.0216216216216,0.0,0.153846153846,16.7248366488,-0.084579770913,0.481042654028
0.153846153846,0.24,-0.0496078015688,0.0,0.103386809269,16.2619894112,-0.094045052034,0.314102564103
0.103386809269,0.235294117647,-0.0761231281198,0.0,0.0291095890411,16.4786423166,-0.126714998532,0.255578093306
0.0291095890411,0.230769230769,-0.102040816327,0.0,-0.0436187399031,15.9587542061,-0.161332870544,0.221544715447
-0.0436187399031,0.207547169811,-0.095924248662,-0.151304284853,-0.0615883306321,15.67876416,-0.134552529331,0.158512720157
-0.0615883306321,0.185185185185,-0.0900975711023,-0.164950352798,-0.0737179487179,15.1538615284,-0.123357166579,0.113461538462
-0.0737179487179,0.163636363636,-0.0837696335079,-0.173969792771,-0.0707395498392,15.0916702995,-0.097649165943,0.0905660377358
-0.0707395498392,0.142857142857,-0.0773293893936,-0.168974530005,-0.121538461538,14.9169971684,-0.0827077308193,0.11583011583
-0.121538461538,0.122807017544,-0.0711849957374,-0.228016938722,-0.136778115502,14.5671032022,-0.116001007712,0.197064989518
-0.136778115502,0.103448275862,-0.0645161290323,-0.247063813593,-0.0551181102362,14.3274048901,-0.102222848658,0.185803757829
-0.0551181102362,0.0847457627119,-0.0577256944444,-0.158740844476,-0.00322580645161,15.2405597612,-0.0279489119384,0.197604790419
-0.00322580645161,0.0666666666667,-0.0512371359755,-0.1018621667,-0.0016,15.5254293315,0.0245196778659,0.190751445087
-0.0016,0.0491803278689,-0.0441988950276,-0.0384894655673,-0.0130081300813,16.0811066245,0.0655617506439,0.204633204633
-0.0130081300813,0.0322580645161,-0.0370287753736,-0.0311406167997,-0.0613893376414,15.7555810305,0.0562166669797,0.138836772983
-0.0613893376414,0.015873015873,-0.0301665916254,-0.0780387108822,-0.0282861896839,15.1926703132,0.0429438236477,0.0356506238859
-0.0282861896839,0.0,-0.0227272727273,-0.0361322611136,-0.0185810810811,15.3821283321,0.0736158048187,0.0
-0.0185810810811,0.0025,-0.0266393442623,-0.0260546709397,-0.0189982728843,15.2702591191,0.00194870518841,-0.0613893376414
-0.0189982728843,0.0053125,-0.0303445128907,-0.026149861634,-0.00519031141869,14.7575901462,-0.0494568729079,-0.0794165316045
-0.00519031141869,0.0078125,-0.0342857142857,-0.0026780453908,0.0155709342561,15.0512541214,-0.0640411463657,-0.0785256410256
0.0155709342561,0.0103125,-0.0382413556217,0.0378809519962,0.0105078809107,15.482067222,-0.017359804628,-0.056270096463
0.0105078809107,0.013125,-0.04199173933,0.0527486092794,0.0246478873239,15.3354976373,0.00940106783257,-0.112307692308
0.0246478873239,0.015625,-0.0459770114943,0.10999783356,-0.045,15.9033883886,0.0338873818531,-0.115501519757
-0.045,0.018125,-0.0499769691386,0.046469642644,-0.114886731392,15.948783127,0.0444343480111,-0.0976377952756
-0.114886731392,0.0209375,-0.0537733671821,-0.0211664648891,-0.113782051282,15.1968108766,0.0297623613411,-0.117741935484
-0.113782051282,0.0234375,-0.0578034682081,-0.0364660351034,-0.113673805601,15.4946924258,0.0294618840938,-0.1152
-0.113673805601,0.0259375,-0.0618485059069,-0.0449062944065,-0.0602409638554,15.0480562702,-0.0280331396052,-0.125203252033
-0.0602409638554,0.02875,-0.0656917363045,0.014187619743,-0.0856164383562,15.4082181424,0.00474197230711,-0.117932148627
